app,category,rating_raw,n_reviews_store,installs,price_raw,genre,rating_norm,prob_positivo,sentiment_label,score_fuzzy
Digital Alarm Clock,TOOLS,4.2,118439,"10,000,000+",0,Tools,0.8,0.7793763859396039,Positivo,8.8333
Alarm Clock Free,TOOLS,4.0,59973,"10,000,000+",0,Tools,0.75,0.672479005923397,Positivo,8.7158
Alarm Clock,TOOLS,4.3,114788,"5,000,000+",0,Tools,0.825,0.7426272382757264,Positivo,8.823
High-Powered Flashlight,TOOLS,4.5,429580,"10,000,000+",0,Tools,0.875,0.7944783779266593,Positivo,8.8333
Flashlight & LED Torch,TOOLS,4.3,111507,"10,000,000+",0,Tools,0.825,0.7011197847349061,Positivo,8.7614
Color Flashlight,TOOLS,4.2,472904,"50,000,000+",0,Tools,0.8,0.7133632908657517,Positivo,8.7801
Flashlight,TOOLS,4.7,115409,"10,000,000+",0,Tools,0.925,0.8148714891369886,Positivo,8.8333
"CM Flashlight (Compass, SOS)",TOOLS,4.4,166367,"5,000,000+",0,Tools,0.8500000000000001,0.9208247460059851,Positivo,8.8333
Flashlight HD LED,TOOLS,4.3,618918,"50,000,000+",0,Tools,0.825,0.8460491281183633,Positivo,8.8333
Flashlight - Torch LED Light,TOOLS,4.4,192661,"10,000,000+",0,Tools,0.8500000000000001,0.789594265222766,Positivo,8.8333
Brightest LED Flashlight,TOOLS,4.5,60571,"5,000,000+",0,Tools,0.875,0.8145299756506397,Positivo,8.8333
Brightest Flashlight Free ®,TOOLS,4.7,1335799,"50,000,000+",0,Tools,0.925,0.8427543340725127,Positivo,8.8333
Fraction Calculator Plus Free,TOOLS,4.5,148506,"5,000,000+",0,Tools,0.875,0.8314319250903565,Positivo,8.8333
CALCU™ Stylish Calculator Free,TOOLS,4.7,152692,"5,000,000+",0,Tools,0.925,0.7943856061723351,Positivo,8.8333
Graphing Calculator,TOOLS,3.9,12388,"1,000,000+",0,Tools,0.725,0.7471986707237949,Positivo,8.7975
ConvertPad - Unit Converter,TOOLS,4.4,90831,"10,000,000+",0,Tools,0.8500000000000001,0.7150092609814923,Positivo,8.7826
Age Calculator,TOOLS,4.4,24265,"1,000,000+",0,Tools,0.8500000000000001,0.7251868828498709,Positivo,8.7978
EzCalculator,TOOLS,4.1,1657,"100,000+",0,Tools,0.7749999999999999,0.8022377289168056,Positivo,8.8333
Hideman VPN,TOOLS,4.1,88675,"5,000,000+",0,Tools,0.7749999999999999,0.5684788335312929,Positivo,6.8419
Fast Secure VPN,TOOLS,4.3,56848,"1,000,000+",0,Tools,0.825,0.6537613636544153,Positivo,8.6849
Free & Premium VPN - FinchVPN,TOOLS,4.2,19096,"1,000,000+",0,Tools,0.8,0.6806082525059916,Positivo,8.729
Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,4.2,1116393,"50,000,000+",0,Tools,0.8,0.7206734491660322,Positivo,8.7911
FREEDOME VPN Unlimited anonymous Wifi Security,TOOLS,4.3,39833,"1,000,000+",0,Tools,0.825,0.7266029931734829,Positivo,8.7999
"GO Keyboard - Cute Emojis, Themes and GIFs",TOOLS,4.5,4594198,"100,000,000+",0,Tools,0.875,0.7235219270738837,Positivo,8.7953
Google Handwriting Input,TOOLS,4.3,94427,"10,000,000+",0,Tools,0.825,0.7103689784223787,Positivo,8.7756
CM Locker - Security Lockscreen,TOOLS,4.6,3090727,"100,000,000+",0,Tools,0.8999999999999999,0.6873644252601324,Positivo,8.7398
AppLock - Fingerprint,TOOLS,4.4,745245,"10,000,000+",0,Tools,0.8500000000000001,0.6663211702991617,Positivo,8.7057
Evie Launcher,PERSONALIZATION,4.7,139258,"5,000,000+",0,Personalization,0.925,0.8634807912378979,Positivo,8.8333
Golden Launcher,PERSONALIZATION,4.4,32794,"5,000,000+",0,Personalization,0.8500000000000001,0.8537657477801732,Positivo,8.8333
"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6702776,"100,000,000+",0,Personalization,0.8999999999999999,0.7875186847511565,Positivo,8.8333
4K Wallpapers and Ultra HD Backgrounds,PERSONALIZATION,4.6,7583,"500,000+",0,Personalization,0.8999999999999999,0.826970375756437,Positivo,8.8333
Birds Sounds Ringtones & Wallpapers,PERSONALIZATION,4.6,5073,"1,000,000+",0,Personalization,0.8999999999999999,0.7621288929565241,Positivo,8.8333
Funny Alarm Clock Ringtones,PERSONALIZATION,4.5,15633,"1,000,000+",0,Personalization,0.875,0.7179907922753661,Positivo,8.7871
Diamond Zipper Lock Screen,PERSONALIZATION,4.3,71688,"10,000,000+",0,Personalization,0.825,0.6741526066299898,Positivo,8.7185
Backgrounds (HD Wallpapers),PERSONALIZATION,4.7,202474,"10,000,000+",0,Personalization,0.925,0.8303256655376557,Positivo,8.8333
"APUS Launcher - Theme, Wallpaper, Hide Apps",PERSONALIZATION,4.5,5783441,"100,000,000+",0,Personalization,0.875,0.770592991227161,Positivo,8.8333
Apex Launcher,PERSONALIZATION,4.3,266401,"10,000,000+",0,Personalization,0.825,0.6207981958029396,Positivo,7.9164
Goku Wallpaper Art,PERSONALIZATION,4.7,6342,"1,000,000+",0,Personalization,0.925,0.8476264806214969,Positivo,8.8333
Door Lock Screen,PERSONALIZATION,4.3,5413,"1,000,000+",0,Personalization,0.825,0.8354197092038073,Positivo,8.8333
ASUS Cover for ZenFone 2,PERSONALIZATION,4.4,43960,"10,000,000+",0,Personalization,0.8500000000000001,0.5378294755193448,Positivo,6.5
Colorful Glitter Neon Butterfly Keyboard Theme,PERSONALIZATION,4.3,2056,"500,000+",0,Personalization,0.825,0.6894904098180439,Positivo,8.7431
"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",PERSONALIZATION,4.7,12089,"500,000+",0,Personalization,0.925,0.75096813088012,Positivo,8.8333
Freeme Launcher—Stylish Theme,PERSONALIZATION,4.1,2828,"100,000+",0,Personalization,0.7749999999999999,0.7514734479023799,Positivo,8.8333
Beautiful Widgets Pro,PERSONALIZATION,4.2,97890,"1,000,000+",$2.49,Personalization,0.8,0.6684928549958387,Positivo,8.7093
Beautiful Widgets Free,PERSONALIZATION,3.9,25037,"1,000,000+",0,Personalization,0.725,0.5574855003167349,Positivo,6.6392
HD Widgets,PERSONALIZATION,4.3,58617,"1,000,000+",$0.99,Personalization,0.825,0.7132219473786996,Positivo,8.7799
Fancy Widgets,PERSONALIZATION,4.2,37237,"5,000,000+",0,Personalization,0.8,0.7884004351989246,Positivo,8.8333
Best Wallpapers QHD,PERSONALIZATION,4.4,294701,"10,000,000+",0,Personalization,0.8500000000000001,0.8633714911611532,Positivo,8.8333
Dog Licks Screen Wallpaper,PERSONALIZATION,4.3,63624,"5,000,000+",0,Personalization,0.825,0.7270694509217261,Positivo,8.8005
Flowers Live Wallpaper,PERSONALIZATION,4.1,118459,"10,000,000+",0,Personalization,0.7749999999999999,0.7493121369046084,Positivo,8.8324
Galactic Core Free Wallpaper,PERSONALIZATION,4.1,69417,"10,000,000+",0,Personalization,0.7749999999999999,0.7565794278849363,Positivo,8.8333
Asteroids 3D live wallpaper,PERSONALIZATION,4.1,157495,"10,000,000+",0,Personalization,0.7749999999999999,0.7521926562704415,Positivo,8.8333
Backgrounds HD (Wallpapers),PERSONALIZATION,4.6,2390185,"100,000,000+",0,Personalization,0.8999999999999999,0.7757511250683209,Positivo,8.8333
Butterfly Live Wallpaper,PERSONALIZATION,4.1,35771,"5,000,000+",0,Personalization,0.7749999999999999,0.8269253970741859,Positivo,8.8333
Horses Live Wallpaper,PERSONALIZATION,4.2,28806,"1,000,000+",0,Personalization,0.8,0.7318834397751114,Positivo,8.8076
Buzz Launcher-Smart&Free Theme,PERSONALIZATION,4.4,251616,"10,000,000+",0,Personalization,0.8500000000000001,0.7111845133608478,Positivo,8.7768
BIG Launcher,PERSONALIZATION,4.3,881,"10,000+",$9.99,Personalization,0.825,0.699547736427446,Positivo,8.7589
"GO Keyboard - Emoticon keyboard, Free Theme, GIF",PERSONALIZATION,4.4,2591941,"100,000,000+",0,Personalization,0.8500000000000001,0.7409910823321113,Positivo,8.8207
2018Emoji Keyboard 😂 Emoticons Lite -sticker&gif,PERSONALIZATION,4.2,115773,"10,000,000+",0,Personalization,0.8,0.7881328711296093,Positivo,8.8333
"All-In-One Toolbox: Cleaner, Booster, App Manager",PRODUCTIVITY,4.7,536926,"10,000,000+",0,Productivity,0.925,0.7340548305595999,Positivo,8.8107
Adobe Acrobat Reader,PRODUCTIVITY,4.3,3016297,"100,000,000+",0,Productivity,0.825,0.7169032231275766,Positivo,8.7854
"AVG Cleaner – Speed, Battery & Memory Booster",PRODUCTIVITY,4.4,1188154,"10,000,000+",0,Productivity,0.8500000000000001,0.7499375442045979,Positivo,8.8332
Chrome Beta,PRODUCTIVITY,4.4,228794,"10,000,000+",0,Productivity,0.8500000000000001,0.7120822817267293,Positivo,8.7782
Google PDF Viewer,PRODUCTIVITY,4.2,226456,"10,000,000+",0,Productivity,0.8,0.6595271386885491,Positivo,8.6945
Google Keep,PRODUCTIVITY,4.4,691474,"100,000,000+",0,Productivity,0.8500000000000001,0.7008968745866838,Positivo,8.761
Archos File Manager,PRODUCTIVITY,4.0,2131,"5,000,000+",0,Productivity,0.75,0.6219164727376791,Positivo,7.9429
ASUS SuperNote,PRODUCTIVITY,4.5,26559,"10,000,000+",0,Productivity,0.875,0.6946917631437317,Positivo,8.7513
HTC File Manager,PRODUCTIVITY,4.2,13500,"10,000,000+",0,Productivity,0.8,0.5228358777451045,Positivo,6.5
Dropbox,PRODUCTIVITY,4.4,1861310,"500,000,000+",0,Productivity,0.8500000000000001,0.677492802814413,Positivo,8.7239
HTC Calendar,PRODUCTIVITY,3.9,6949,"10,000,000+",0,Productivity,0.725,0.4432932677978722,Positivo,6.2857
ASUS Calling Screen,PRODUCTIVITY,4.2,102451,"10,000,000+",0,Productivity,0.8,0.4844990444012158,Positivo,6.5
Content Transfer,PRODUCTIVITY,4.7,19302,"5,000,000+",0,Productivity,0.925,0.719977194458425,Positivo,8.79
"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488396,"100,000,000+",0,Productivity,0.8999999999999999,0.6769366901410829,Positivo,8.723
HTC Mail,PRODUCTIVITY,3.1,6572,"10,000,000+",0,Productivity,0.525,0.5373163832903973,Positivo,5.0
Advanced Task Killer,PRODUCTIVITY,4.4,577059,"50,000,000+",0,Productivity,0.8500000000000001,0.5419309349364098,Positivo,6.5
Do It Later: Tasks & To-Dos,PRODUCTIVITY,4.5,123412,"50,000,000+",0,Productivity,0.875,0.7013091496082271,Positivo,8.7616
Hacker's Keyboard,PRODUCTIVITY,4.4,41418,"1,000,000+",0,Productivity,0.8500000000000001,0.8267983172258125,Positivo,8.8333
7 Weeks - Habit & Goal Tracker,PRODUCTIVITY,4.4,6011,"500,000+",0,Productivity,0.8500000000000001,0.8375536118640535,Positivo,8.8333
"Any.do: To-do list, Calendar, Reminders & Planner",PRODUCTIVITY,4.5,298843,"10,000,000+",0,Productivity,0.875,0.7521921309820128,Positivo,8.8333
Easy Voice Recorder,PRODUCTIVITY,4.4,205191,"10,000,000+",0,Productivity,0.8500000000000001,0.8861736501381184,Positivo,8.8333
File Browser by Astro (File Manager),PRODUCTIVITY,4.3,609182,"50,000,000+",0,Productivity,0.825,0.6644565754795809,Positivo,8.7027
File Explorer,PRODUCTIVITY,4.1,979,"100,000+",0,Productivity,0.7749999999999999,0.7471941633891231,Positivo,8.8294
AndroZip™ FREE File Manager,PRODUCTIVITY,4.2,277794,"10,000,000+",0,Productivity,0.8,0.5766426373350868,Positivo,6.9936
ColorNote Notepad Notes,PRODUCTIVITY,4.6,2401017,"100,000,000+",0,Productivity,0.8999999999999999,0.8380854387065347,Positivo,8.8333
DigiCal Calendar Agenda,PRODUCTIVITY,4.4,133573,"5,000,000+",0,Productivity,0.8500000000000001,0.7663334026435351,Positivo,8.8333
Business Calendar 2,PRODUCTIVITY,4.6,102594,"5,000,000+",0,Productivity,0.8999999999999999,0.7830364060666148,Positivo,8.8333
G Cloud Backup,PRODUCTIVITY,4.6,267189,"5,000,000+",0,Productivity,0.8999999999999999,0.7699803655532863,Positivo,8.8333
Amazon Drive,PRODUCTIVITY,4.4,18669,"1,000,000+",0,Productivity,0.8500000000000001,0.6557009813071141,Positivo,8.6881
Baby Panda Learns Shapes,PARENTING,4.0,3789,"1,000,000+",0,Parenting;Education,0.75,0.7635161475758372,Positivo,8.8333
Family Album Mitene: Private Photo & Video Sharing,PARENTING,4.7,34336,"1,000,000+",0,Parenting,0.925,0.8458361999914825,Positivo,8.8333
Family GPS Tracker and Chat + Baby Monitor Online,PARENTING,4.4,9073,"500,000+",0,Parenting,0.8500000000000001,0.8252282535163056,Positivo,8.8333
Baby Name Together,PARENTING,4.0,464,"100,000+",0,Parenting,0.75,0.7594862069729981,Positivo,8.8333
"Amazon FreeTime – Kids’ Videos, Books, & TV shows",PARENTING,4.2,2715,"500,000+",0,Parenting;Music & Video,0.8,0.8407465348929524,Positivo,8.8333
Baby Panda Musical Genius,PARENTING,4.0,3346,"1,000,000+",0,Parenting;Music & Video,0.75,0.7410034185809384,Positivo,8.8207
Baby Monitor,PARENTING,4.4,5343,"1,000,000+",0,Parenting,0.8500000000000001,0.8028775810492449,Positivo,8.8333
Daniel Tiger for Parents,PARENTING,4.7,247,"100,000+",0,Parenting;Music & Video,0.925,0.8598968531677036,Positivo,8.8333
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2053404,"50,000,000+",0,Weather,0.8500000000000001,0.6818064963327148,Positivo,8.7309
Free live weather on screen,WEATHER,4.4,15370,"1,000,000+",0,Weather,0.8500000000000001,0.8074190207574256,Positivo,8.8333
APE Weather ( Live Forecast),WEATHER,4.3,20008,"5,000,000+",0,Weather,0.825,0.8413895284994192,Positivo,8.8333
"GO Weather - Widget, Theme, Wallpaper, Efficient",WEATHER,4.5,1422858,"50,000,000+",0,Weather,0.875,0.7382656703769747,Positivo,8.8168
HTC Weather,WEATHER,3.9,22154,"10,000,000+",0,Weather,0.725,0.6095352513698867,Positivo,7.6583
ForecaWeather,WEATHER,4.2,18425,"1,000,000+",0,Weather,0.8,0.791409013525326,Positivo,8.8333
All Video Downloader 2018,VIDEO_PLAYERS,4.3,7557,"1,000,000+",0,Video Players & Editors,0.825,0.7871472036270207,Positivo,8.8333
HD Video Player,VIDEO_PLAYERS,4.3,1551,"1,000,000+",0,Video Players & Editors,0.825,0.6674127377821979,Positivo,8.7075
HD Movie Video Player,VIDEO_PLAYERS,4.5,18699,"1,000,000+",0,Video Players & Editors,0.875,0.6502771786679089,Positivo,8.679
HTC Service － DLNA,VIDEO_PLAYERS,3.9,3484,"10,000,000+",0,Video Players & Editors,0.725,0.5259621626269535,Positivo,6.5
HTC Service—Video Player,VIDEO_PLAYERS,4.2,6449,"5,000,000+",0,Video Players & Editors,0.8,0.6217113937618575,Positivo,7.938
Droid Zap by Motorola,VIDEO_PLAYERS,3.8,2093,"5,000,000+",0,Video Players & Editors,0.7,0.46223480956624946,Positivo,6.5
HTC Gallery,VIDEO_PLAYERS,4.1,45744,"10,000,000+",0,Video Players & Editors,0.7749999999999999,0.5752229431390864,Positivo,6.967
BluTV,VIDEO_PLAYERS,3.9,28835,"1,000,000+",0,Video Players & Editors,0.725,0.7193281871010204,Positivo,8.7891
"Fox News – Breaking News, Live Video & News Alerts",NEWS_AND_MAGAZINES,4.5,249919,"10,000,000+",0,News & Magazines,0.875,0.48471416650822247,Positivo,6.5
BBC News,NEWS_AND_MAGAZINES,4.3,296781,"10,000,000+",0,News & Magazines,0.825,0.6128077800927574,Positivo,7.7316
"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,4.6,29706,"1,000,000+",0,News & Magazines,0.8999999999999999,0.7670906691266817,Positivo,8.8333
CNN Breaking US & World News,NEWS_AND_MAGAZINES,4.0,293080,"10,000,000+",0,News & Magazines,0.75,0.5955876765356398,Positivo,7.3614
"Dailyhunt (Newshunt) - Latest News, Viral Videos",NEWS_AND_MAGAZINES,4.3,948198,"50,000,000+",0,News & Magazines,0.825,0.5779237241133952,Positivo,7.0176
ARY NEWS URDU,NEWS_AND_MAGAZINES,4.4,1071,"500,000+",0,News & Magazines,0.8500000000000001,0.6736213187636305,Positivo,8.7177
Google News,NEWS_AND_MAGAZINES,3.9,877635,"1,000,000,000+",0,News & Magazines,0.725,0.6727939342639965,Positivo,8.7163
"Breaking News, Local news, Attacks and Alerts Free",NEWS_AND_MAGAZINES,4.7,2543,"500,000+",0,News & Magazines,0.925,0.6855115040678903,Positivo,8.7368
ARY NEWS,NEWS_AND_MAGAZINES,4.4,2959,"1,000,000+",0,News & Magazines,0.8500000000000001,0.6860564851286781,Positivo,8.7377
Flipboard: News For Our Time,NEWS_AND_MAGAZINES,4.4,1284017,"500,000,000+",0,News & Magazines,0.8500000000000001,0.7862221562718616,Positivo,8.8333
BeyondPod Podcast Manager,NEWS_AND_MAGAZINES,3.9,32121,"1,000,000+",0,News & Magazines,0.725,0.7025398331593049,Positivo,8.7636
"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,131028,"5,000,000+",0,News & Magazines,0.825,0.6454119154560674,Positivo,8.5483
Fast News,NEWS_AND_MAGAZINES,4.4,84957,"1,000,000+",0,News & Magazines,0.8500000000000001,0.7682738311493283,Positivo,8.8333
Financial Times,NEWS_AND_MAGAZINES,4.2,27104,"1,000,000+",0,News & Magazines,0.8,0.7469999685096674,Positivo,8.8292
Digg,NEWS_AND_MAGAZINES,3.9,6105,"100,000+",0,News & Magazines,0.725,0.5632505829945319,Positivo,6.7455
Bloomberg: Market & Financial News,NEWS_AND_MAGAZINES,4.2,61692,"10,000,000+",0,News & Magazines,0.8,0.5892867294469574,Positivo,7.2356
Haystack TV: Local & World News - Free,NEWS_AND_MAGAZINES,4.3,3684,"100,000+",0,News & Magazines,0.825,0.8342967698545215,Positivo,8.8333
ABC News - US & World News,NEWS_AND_MAGAZINES,4.0,18976,"1,000,000+",0,News & Magazines,0.75,0.44756019137277653,Positivo,6.4194
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76677,"1,000,000+",0,News & Magazines,0.875,0.7702961438857909,Positivo,8.8333
AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,23292,"1,000,000+",0,News & Magazines,0.8,0.5894457733516856,Positivo,7.2387
"AOL - News, Mail & Video",NEWS_AND_MAGAZINES,4.1,62465,"5,000,000+",0,News & Magazines,0.7749999999999999,0.6009288216478574,Positivo,7.4718
BaconReader for Reddit,NEWS_AND_MAGAZINES,4.5,103074,"1,000,000+",0,News & Magazines,0.875,0.7180061403299305,Positivo,8.7871
Air Traffic,MAPS_AND_NAVIGATION,4.3,14110,"1,000,000+",0,Maps & Navigation,0.825,0.7417719236576477,Positivo,8.8218
Atlan3D Navigation: Korea navigator,MAPS_AND_NAVIGATION,4.2,22063,"1,000,000+",0,Maps & Navigation,0.8,0.7510177767467973,Positivo,8.8333
Czech Public Transport IDOS,MAPS_AND_NAVIGATION,4.3,26014,"1,000,000+",0,Maps & Navigation,0.825,0.7536062288579278,Positivo,8.8333
GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,15865,"1,000,000+",0,Maps & Navigation,0.95,0.9486707097498963,Positivo,8.8333
GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,4.3,63920,"5,000,000+",0,Maps & Navigation,0.825,0.7146217283206265,Positivo,8.782
"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,4.6,16094,"1,000,000+",0,Maps & Navigation,0.8999999999999999,0.8037432021946453,Positivo,8.8333
FindShip,MAPS_AND_NAVIGATION,4.2,23279,"1,000,000+",0,Maps & Navigation,0.8,0.6620834829827773,Positivo,8.6987
A Call From Santa Claus!,FAMILY,3.9,3720,"1,000,000+",0,Entertainment,0.725,0.6236573459571354,Positivo,7.9846
A Word A Day,FAMILY,3.7,2398,"500,000+",0,Education,0.675,0.8240820576892744,Positivo,8.7199
Akinator,FAMILY,4.3,1805398,"50,000,000+",0,Entertainment,0.825,0.5400091630891675,Positivo,6.5
Dog Sim Online: Raise a Family,FAMILY,4.6,94989,"5,000,000+",0,Simulation,0.8999999999999999,0.8047198164955819,Positivo,8.8333
Color by Number - Draw Sandbox Pixel Art,FAMILY,4.6,10247,"1,000,000+",0,Entertainment,0.8999999999999999,0.7280271489962281,Positivo,8.802
A+ Mobile,FINANCE,3.9,730,"10,000+",0,Finance,0.725,0.7483111833777579,Positivo,8.7975
Build a Bridge!,FAMILY,4.6,263454,"10,000,000+",0,Puzzle,0.8999999999999999,0.6671968582388178,Positivo,8.7072
Find a Way: Addictive Puzzle,FAMILY,4.8,39480,"500,000+",0,Puzzle,0.95,0.7516937274380538,Positivo,8.8333
Comptia A+ 220-901 & 220-902,FAMILY,4.4,174,"10,000+",0,Education,0.8500000000000001,0.8602030377878095,Positivo,8.8333
Azar,COMMUNICATION,4.2,1092337,"50,000,000+",0,Communication,0.8,0.5979777412891367,Positivo,7.4104
4 in a Row,GAME,3.8,4257,"500,000+",0,Board,0.7,0.7862537350800726,Positivo,8.7596
Asphalt 8: Airborne,GAME,4.5,8389714,"100,000,000+",0,Racing,0.875,0.5379939227837384,Positivo,6.5
Basketball Stars,SPORTS,4.4,867920,"10,000,000+",0,Sports,0.8500000000000001,0.5383179732374065,Positivo,6.5
Fake Call - Fake Caller ID,PRODUCTIVITY,4.3,154668,"10,000,000+",0,Productivity,0.825,0.698994647349914,Positivo,8.7581
Four In A Line Free,GAME,4.3,133195,"5,000,000+",0,Board,0.825,0.7183603965109915,Positivo,8.7876
AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,145088,"10,000,000+",0,Productivity,0.8,0.6928597003450248,Positivo,8.7485
Fortune City - A Finance App,FINANCE,4.6,49275,"500,000+",0,Finance,0.8999999999999999,0.8480216666364443,Positivo,8.8333
Be A Legend: Soccer,SPORTS,3.8,85763,"1,000,000+",0,Sports,0.7,0.37733965325994867,Negativo,4.5734
Bible,BOOKS_AND_REFERENCE,4.7,2440695,"100,000,000+",0,Books & Reference,0.925,0.8327213766918938,Positivo,8.8333
Cat Sim Online: Play with Cats,FAMILY,4.6,137198,"5,000,000+",0,Simulation,0.8999999999999999,0.7602847842580408,Positivo,8.8333
Four In A Line,GAME,3.8,22191,"1,000,000+",0,Board,0.7,0.7523648430692366,Positivo,8.7596
Hay Day,FAMILY,4.5,10053186,"100,000,000+",0,Casual,0.875,0.5994230984495387,Positivo,7.4403
Fruit Ninja®,GAME,4.3,5091448,"100,000,000+",0,Arcade,0.825,0.7586575539500828,Positivo,8.8333
"DU Recorder – Screen Recorder, Video Editor, Live",VIDEO_PLAYERS,4.8,2588730,"50,000,000+",0,Video Players & Editors,0.95,0.6874390830709762,Positivo,8.7399
Bad Piggies,FAMILY,4.3,1168959,"50,000,000+",0,Puzzle,0.825,0.4711770670756431,Negativo,6.5
Dumb Ways to Die 2: The Games,FAMILY,4.2,1671658,"50,000,000+",0,Casual,0.8,0.5856247277816964,Positivo,7.1643
"AD - Nieuws, Sport, Regio & Entertainment",NEWS_AND_MAGAZINES,3.7,10369,"1,000,000+",0,News & Magazines,0.675,0.6930764538251891,Positivo,8.7199
AppLock,TOOLS,4.4,4931562,"100,000,000+",0,Tools,0.8500000000000001,0.492699639664468,Positivo,6.5
Diary with lock password,LIFESTYLE,4.3,179139,"5,000,000+",0,Lifestyle,0.825,0.7784533240799493,Positivo,8.8333
Avakin Life - 3D virtual world,FAMILY,4.4,1275373,"10,000,000+",0,Role Playing,0.8500000000000001,0.698507565357991,Positivo,8.7573
A+ Gallery - Photos & Videos,PHOTOGRAPHY,4.5,223941,"10,000,000+",0,Photography,0.875,0.7284298040919264,Positivo,8.8025
